Timestamp,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
2025-09-03 13:05:11.559,-1634446,-6842398,-4725859,-7866605,2,2,2,2
2025-09-03 13:05:11.562,-1625990,-6842397,-2628452,-7866340,2,2,2,2
2025-09-03 13:05:11.564,-1634056,-6825873,-6822812,-3671812,2,2,2,2
2025-09-03 13:05:11.567,-3731339,-6826046,-6822756,-3671965,2,2,2,2
2025-09-03 13:05:11.570,-1634165,-6842368,-2628607,-7866171,2,2,2,2
2025-09-03 13:05:11.573,-1634280,-6842229,-6822779,-7866346,2,2,2,2
2025-09-03 13:05:11.576,-1634063,-6842265,-6822634,-7866126,2,2,2,2
2025-09-03 13:05:11.579,-1625872,-6842328,-4725734,-7866127,2,2,2,2
2025-09-03 13:05:11.581,-1634088,-4745200,-6822659,-7866216,2,2,2,2
2025-09-03 13:05:11.584,-1634151,-6842343,-2628606,-7866145,2,2,2,2
2025-09-03 13:05:11.587,-1633951,-6842130,-2628128,-7866058,2,2,2,2
2025-09-03 13:05:11.590,-3730953,-6825598,-6822538,-3671797,2,2,2,2
2025-09-03 13:05:11.592,-3731169,-6825485,-6822497,-3671676,2,2,2,2
2025-09-03 13:05:11.595,-1633907,-6842009,-2628341,-7865861,2,2,2,2
2025-09-03 13:05:11.598,-1634048,-2647656,-6822458,-7865996,2,2,2,2
2025-09-03 13:05:11.600,-1633917,-6842009,-2636274,-7865850,2,2,2,2
2025-09-03 13:05:11.603,-1633943,-6842102,-6822422,-7865920,2,2,2,2
2025-09-03 13:05:11.606,-1625869,-6842161,-4725382,-7865994,2,2,2,2
2025-09-03 13:05:11.609,-1634282,-4745215,-6822706,-7866144,2,2,2,2
2025-09-03 13:05:11.612,-1634111,-4745103,-6822896,-7866342,2,2,2,2
2025-09-03 13:05:11.615,-1634060,-6842211,-2628477,-7866168,2,2,2,2
2025-09-03 13:05:11.618,-1633926,-6842075,-6822637,-7866059,2,2,2,2
2025-09-03 13:05:11.621,-1633923,-6842079,-4725504,-7866059,2,2,2,2
2025-09-03 13:05:11.623,-1634023,-6842102,-6822499,-7865865,2,2,2,2
2025-09-03 13:05:11.626,-1633891,-6825573,-6822288,-3671408,2,2,2,2
2025-09-03 13:05:11.629,-1633776,-6825466,-6822174,-3671300,2,2,2,2
2025-09-03 13:05:11.631,-1634021,-6842098,-6822457,-7865851,2,2,2,2
2025-09-03 13:05:11.634,-1633943,-6825655,-6822406,-3671522,2,2,2,2
2025-09-03 13:05:11.637,-1634046,-6825680,-6822501,-3671548,2,2,2,2
2025-09-03 13:05:11.639,-1633822,-6841871,-6822275,-7865619,2,2,2,2
2025-09-03 13:05:11.642,-1633642,-2639201,-6822355,-3671393,2,2,2,2
2025-09-03 13:05:11.644,-1633792,-6841852,-2627962,-7865594,2,2,2,2
2025-09-03 13:05:11.647,-1633667,-6825325,-6822298,-3671328,2,2,2,2
2025-09-03 13:05:11.650,-1633584,-6841631,-6822284,-7865699,2,2,2,2
2025-09-03 13:05:11.653,-1633760,-4744581,-6822141,-7865478,2,2,2,2
2025-09-03 13:05:11.655,-1633737,-4744566,-6822380,-7865709,2,2,2,2
2025-09-03 13:05:11.658,-3730925,-6825416,-6822145,-3671429,2,2,2,2
2025-09-03 13:05:11.661,-1633566,-6841855,-6822262,-7865549,2,2,2,2
2025-09-03 13:05:11.664,-1633662,-2639134,-6822360,-7865607,2,2,2,2
2025-09-03 13:05:11.666,-1633542,-6841837,-6822172,-7865492,2,2,2,2
2025-09-03 13:05:11.669,-1633792,-6841756,-6822156,-7865480,2,2,2,2
2025-09-03 13:05:11.672,-1633689,-2639225,-6822132,-7865376,2,2,2,2
2025-09-03 13:05:11.674,-1633475,-6841485,-2627587,-7865453,2,2,2,2
2025-09-03 13:05:11.677,-1633508,-6841465,-6822128,-7865364,2,2,2,2
2025-09-03 13:05:11.680,-1633526,-6841471,-2627839,-7865373,2,2,2,2
2025-09-03 13:05:11.683,-1625333,-6841538,-4724992,-7865408,2,2,2,2
2025-09-03 13:05:11.685,-1625328,-6841400,-4724977,-7865364,2,2,2,2
2025-09-03 13:05:11.688,-1633533,-6841547,-4724737,-7865400,2,2,2,2
2025-09-03 13:05:11.691,-1633538,-6825093,-6821896,-3671067,2,2,2,2
2025-09-03 13:05:11.694,-1633426,-6841362,-2627733,-7865322,2,2,2,2
2025-09-03 13:05:11.696,-1633433,-6824973,-6822040,-3671020,2,2,2,2
2025-09-03 13:05:11.699,-1633481,-4744438,-6822092,-7865226,2,2,2,2
2025-09-03 13:05:11.702,-1625091,-6841397,-2627594,-7865095,2,2,2,2
2025-09-03 13:05:11.704,-1633329,-2647267,-6821948,-7865206,2,2,2,2
2025-09-03 13:05:11.707,-1633505,-2647058,-6822115,-7865240,2,2,2,2
2025-09-03 13:05:11.710,-1633412,-6841570,-2627711,-7865137,2,2,2,2
2025-09-03 13:05:11.712,-1633406,-6841499,-2627706,-7865122,2,2,2,2
2025-09-03 13:05:11.715,-1633344,-2647266,-6821949,-7865204,2,2,2,2
2025-09-03 13:05:11.717,-1633290,-4744221,-6821895,-7865326,2,2,2,2
2025-09-03 13:05:11.720,-1633393,-6824845,-6821739,-3670794,2,2,2,2
2025-09-03 13:05:11.722,-1633497,-6841337,-6821816,-7865211,2,2,2,2
2025-09-03 13:05:11.725,-1633253,-6841329,-4724631,-7864950,2,2,2,2
2025-09-03 13:05:11.728,-1624986,-6841319,-4724624,-7864873,2,2,2,2
2025-09-03 13:05:11.731,-1633422,-6841230,-2627464,-7865111,2,2,2,2
2025-09-03 13:05:11.733,-1633394,-6824818,-6821658,-3670768,2,2,2,2
2025-09-03 13:05:11.736,-1633334,-4744057,-6821656,-7865077,2,2,2,2
2025-09-03 13:05:11.738,-1633505,-6841320,-2627459,-7865118,2,2,2,2
2025-09-03 13:05:11.741,-1633406,-2646900,-6821659,-7865068,2,2,2,2
2025-09-03 13:05:11.744,-1633035,-6824710,-6821616,-3670662,2,2,2,2
2025-09-03 13:05:11.746,-1633250,-4744169,-6821847,-7864929,2,2,2,2
2025-09-03 13:05:11.749,-1633271,-6841070,-2627232,-7864867,2,2,2,2
2025-09-03 13:05:11.752,-1633249,-2646680,-6821578,-7864840,2,2,2,2
2025-09-03 13:05:11.755,-1633031,-6841087,-2627318,-7864889,2,2,2,2
2025-09-03 13:05:11.757,-1633144,-6840857,-2635290,-7864788,2,2,2,2
2025-09-03 13:05:11.760,-1633053,-4743685,-6821632,-7864695,2,2,2,2
2025-09-03 13:05:11.763,-3730304,-6824498,-6821483,-7864732,2,2,2,2
2025-09-03 13:05:11.766,-1633047,-2638346,-6821628,-7864674,2,2,2,2
2025-09-03 13:05:11.768,-1633125,-2638607,-6821644,-7864941,2,2,2,2
2025-09-03 13:05:11.771,-1633261,-6840966,-6821511,-7864732,2,2,2,2
2025-09-03 13:05:11.774,-1633246,-6840958,-6821488,-7864721,2,2,2,2
2025-09-03 13:05:11.776,-1633077,-6840844,-6821380,-7864598,2,2,2,2
2025-09-03 13:05:11.779,-1633003,-6841026,-4724353,-7864712,2,2,2,2
2025-09-03 13:05:11.782,-1633044,-4743829,-6821563,-7864810,2,2,2,2
2025-09-03 13:05:11.785,-1633006,-2646644,-6821440,-7864714,2,2,2,2
2025-09-03 13:05:11.788,-1633123,-2646753,-6821612,-7864819,2,2,2,2
2025-09-03 13:05:11.790,-1632835,-6840814,-2635257,-7864572,2,2,2,2
2025-09-03 13:05:11.793,-3730176,-6824251,-6821262,-7864452,2,2,2,2
2025-09-03 13:05:11.797,-1624581,-6840638,-2626959,-7864514,2,2,2,2
2025-09-03 13:05:11.800,-1632908,-6840592,-2635037,-7864327,2,2,2,2
2025-09-03 13:05:11.802,-3730167,-6824246,-6821253,-7864429,2,2,2,2
2025-09-03 13:05:11.805,-1632785,-6840777,-6821280,-7864458,2,2,2,2
